15,14,0.0392217245240762
15,15,0.0364221724524076
15,16,0.0504199328107503
15,17,0.0420212765957447
15,18,0.0420212765957447
15,19,0.0476203807390818
16,0,0.306199392712551
16,2,2.53036437246964E-05
16,3,0.0177378542510121
16,4,2.53036437246964E-05
16,5,2.53036437246964E-05
16,6,0.113891700404858
16,7,2.53036437246964E-05
16,8,0.159438259109312
16,10,2.53036437246964E-05
16,11,0.0556933198380567
16,12,0.00255566801619433
16,13,2.53036437246964E-05
16,14,0.00255566801619433
16,15,2.53036437246964E-05
16,16,0.146786437246964
16,17,2.53036437246964E-05
16,18,2.53036437246964E-05
16,19,0.199924089068826
17,0,0.145952643171806
17,1,0.0193006607929515
17,2,0.0303138766519824
17,3,0.0550936123348018
17,4,0.0303138766519824
17,5,0.0358204845814978
17,6,0.0495870044052864
17,7,0.0275605726872247
17,8,0.0440803964757709
17,9,0.0137940528634361
17,10,0.0358204845814978
17,11,0.0826266519823789
17,12,0.0963931718061674
17,13,0.005534140969163
17,14,0.0963931718061674
17,15,0.0303138766519824
17,16,0.101899779735683
17,17,0.0275605726872247
17,18,0.00828744493392071
17,19,0.0633535242290749
18,0,0.102334732423924
18,1,0.0498688352570829
18,2,0.0629853095487933
18,3,0.0656086044071354
18,4,0.0315057712486884
18,5,0.0787250786988458
18,6,0.0446222455403988
18,7,0.0551154249737671
18,8,0.0944648478488982
18,9,0.0315057712486884
18,10,0.0577387198321091
18,11,0.0105194123819517
18,12,0.0629853095487933
18,13,0.0131427072402938
18,14,0.0288824763903463
18,15,0.02101259181532
18,16,0.0787250786988458
18,17,0.0419989506820567
18,18,0.0288824763903463
18,19,0.0393756558237146
19,0,0.237736358725013
19,19,7.03946515397081
